Name,Symbol,Network,Address,Deployed,Token Address,Contract Source,Detailed Info,Token Price,Total Supply,Market Cap,Chart
Why the heck I do feel so good all the time starter pack,WHY,BSC,0x3bc622f9e0e001a82fc6fe68686e33cfe7b3d688,05 Feb 2022 20:20:44 GMT ,https://bscscan.com/token/0x3bc622f9e0e001a82fc6fe68686e33cfe7b3d688,https://tokensniffer.com/contract/0x3bc622f9e0e001a82fc6fe68686e33cfe7b3d688,https://tokensniffer.com/token/0jbkncnzh8axaxx69v3nfzbkldzmpagkvkvlka005b8dzagquj025omo3kvv?h=5783,0.000,100000000000,0,https://poocoin.app/tokens/0x3bc622f9e0e001a82fc6fe68686e33cfe7b3d688
Cartesi,CTSI,BSC,0x9755fb8664c0770d45dfe9ad16c4d5577f9cb276,10 Aug 2021 00:43:11 GMT ,https://bscscan.com/token/0x9755fb8664c0770d45dfe9ad16c4d5577f9cb276,https://tokensniffer.com/contract/0x9755fb8664c0770d45dfe9ad16c4d5577f9cb276,https://tokensniffer.com/token/hq11zjuivk4ksbxfqqgmx2s1cu2zmpigah926gokbps211qqzh3bleejunqk?h=5793,0.000,100000001000000000000,0,https://poocoin.app/tokens/0x9755fb8664c0770d45dfe9ad16c4d5577f9cb276
HoundKing,HOUNDKING,BSC,0x6a2116f5e73cffba22c4a0fb5cacf7bdd3e8b75e,05 Feb 2022 20:06:59 GMT ,https://bscscan.com/token/0x6a2116f5e73cffba22c4a0fb5cacf7bdd3e8b75e,https://tokensniffer.com/contract/0x6a2116f5e73cffba22c4a0fb5cacf7bdd3e8b75e,https://tokensniffer.com/token/kid9ni4656k5zp1iaq0mbzzjmc94nnbs439xlzj1lb9lbzqj223cd0avjq1a?h=5363,0.00000000000787490,100000000,0,https://poocoin.app/tokens/0x6a2116f5e73cffba22c4a0fb5cacf7bdd3e8b75e
RatKing,RATKING,BSC,0xead1a99792e66108bd14c32a719e092fd88b34a3,05 Feb 2022 19:48:29 GMT ,https://bscscan.com/token/0xead1a99792e66108bd14c32a719e092fd88b34a3,https://tokensniffer.com/contract/0xead1a99792e66108bd14c32a719e092fd88b34a3,https://tokensniffer.com/token/i5ma982869hhqhnakfk6xvj26seb80nldd9q63hma3xhn8uz2vvjee0us980?h=5280,0.0000000000436993,100000000,0,https://poocoin.app/tokens/0xead1a99792e66108bd14c32a719e092fd88b34a3
DogeKleop,DOGEKLEOP,BSC,0x4284d66d24c416e5517d813d56ec38c6ea9142fd,05 Feb 2022 19:42:56 GMT ,https://bscscan.com/token/0x4284d66d24c416e5517d813d56ec38c6ea9142fd,https://tokensniffer.com/contract/0x4284d66d24c416e5517d813d56ec38c6ea9142fd,https://tokensniffer.com/token/sonfvis2kek32nsdbs6ka1186f8q2vg63o0e21kabl0vmbgl5kae9h6spnz2?h=5328,0.000000000000000140568,1000100000000000,0,https://poocoin.app/tokens/0x4284d66d24c416e5517d813d56ec38c6ea9142fd
ShibaCocaine,COCAINE,BSC,0x09bcb0a3692939424862f45479bd396fa862c66c,05 Feb 2022 19:23:59 GMT ,https://bscscan.com/token/0x09bcb0a3692939424862f45479bd396fa862c66c,https://tokensniffer.com/contract/0x09bcb0a3692939424862f45479bd396fa862c66c,https://tokensniffer.com/token/x8hjbjx9f0khcnh330hsnsvkn3dzs1csfqhj2p0dpphkzi39vkenblk8uk5b?h=5706,0.000,100000000000,0,https://poocoin.app/tokens/0x09bcb0a3692939424862f45479bd396fa862c66c
CryptoGamer,CG,BSC,0xda5fd44530719e1a46b375753815e10cd2c3ab8c,05 Feb 2022 19:33:14 GMT ,https://bscscan.com/token/0xda5fd44530719e1a46b375753815e10cd2c3ab8c,https://tokensniffer.com/contract/0xda5fd44530719e1a46b375753815e10cd2c3ab8c,https://tokensniffer.com/token/25913lz2ss180mxqufe6hacp69skj0qc1q1m0cvum61a6oxb52nbu09ijivb?h=5209,0.0000000000000000413440,1000000000,0,https://poocoin.app/tokens/0xda5fd44530719e1a46b375753815e10cd2c3ab8c
ElonKing,ELONKING,BSC,0xcd4972d05d56f97d081c4bb2b0ca32bd23b1eb14,05 Feb 2022 10:13:25 GMT ,https://bscscan.com/token/0xcd4972d05d56f97d081c4bb2b0ca32bd23b1eb14,https://tokensniffer.com/contract/0xcd4972d05d56f97d081c4bb2b0ca32bd23b1eb14,https://tokensniffer.com/token/eb2oshqn2muux1l21kzohq2xgv6bsjjnjxdoeefb90eidnj42mmn0je6aj6s?h=5685,0.0807093,50000,"4,035",https://poocoin.app/tokens/0xcd4972d05d56f97d081c4bb2b0ca32bd23b1eb14
Crypto Bank,CB,BSC,0x8cc4eb4cc2f33adaf1c6b60d8f3e9342f4137af8,05 Feb 2022 19:05:47 GMT ,https://bscscan.com/token/0x8cc4eb4cc2f33adaf1c6b60d8f3e9342f4137af8,https://tokensniffer.com/contract/0x8cc4eb4cc2f33adaf1c6b60d8f3e9342f4137af8,https://tokensniffer.com/token/vleb84b8sagjsdbibnzg050929zo6bo5kjkxi2v3z0aih0s3nzs60iq9dizv?h=5444,0.000,10000000,0,https://poocoin.app/tokens/0x8cc4eb4cc2f33adaf1c6b60d8f3e9342f4137af8
RedDoge,RD,BSC,0xc9809a1467731c66ac87f5f403575aa9a5c888bd,05 Feb 2022 18:54:14 GMT ,https://bscscan.com/token/0xc9809a1467731c66ac87f5f403575aa9a5c888bd,https://tokensniffer.com/contract/0xc9809a1467731c66ac87f5f403575aa9a5c888bd,https://tokensniffer.com/token/bhvxhg96dskueqq036bkk9bvoqmzl1zsmcxl0d1uq1994eh91fbvd3vmvj52?h=5523,0.000000000000407434,1000000000,0,https://poocoin.app/tokens/0xc9809a1467731c66ac87f5f403575aa9a5c888bd
FlokiVaderToken,FLOKIVADER,BSC,0xa94847292987b719d47b5c946b7a20f2451eec60,05 Feb 2022 18:40:20 GMT ,https://bscscan.com/token/0xa94847292987b719d47b5c946b7a20f2451eec60,https://tokensniffer.com/contract/0xa94847292987b719d47b5c946b7a20f2451eec60,https://tokensniffer.com/token/9ig5c4hsvs4q8nhnhdvqjq6h2sqj1omopdblhskijq9n5ixl3zns16a4abkx?h=5735,0.0000000000000000413434,1000000000,0,https://poocoin.app/tokens/0xa94847292987b719d47b5c946b7a20f2451eec60
BinanceShiba,BNBSHIB,BSC,0xc611b8e8d75bc0ec55987e38e8a3867891c374d6,05 Feb 2022 16:10:07 GMT ,https://bscscan.com/token/0xc611b8e8d75bc0ec55987e38e8a3867891c374d6,https://tokensniffer.com/contract/0xc611b8e8d75bc0ec55987e38e8a3867891c374d6,https://tokensniffer.com/token/b5uk66jvav2q1ujbcl3xabm1o1h538ve3qa0v4av90pvukqf48vh6b08qs2k?h=5268,0.0000118148,300000000000,"35,444",https://poocoin.app/tokens/0xc611b8e8d75bc0ec55987e38e8a3867891c374d6
MonkeyKing,MONKEYKING,BSC,0x755f6d0c469ffc0cb1a96643b66687a0ed14bb6b,05 Feb 2022 18:22:44 GMT ,https://bscscan.com/token/0x755f6d0c469ffc0cb1a96643b66687a0ed14bb6b,https://tokensniffer.com/contract/0x755f6d0c469ffc0cb1a96643b66687a0ed14bb6b,https://tokensniffer.com/token/qdo11zokm2ixbskhz3zb4exbd8j6m9hkokds80jklkkvq9cxag2m68fsjjkj?h=5717,0.0000000000677410,100000000,0,https://poocoin.app/tokens/0x755f6d0c469ffc0cb1a96643b66687a0ed14bb6b
wallet shiba,WTS,BSC,0xfee4d97833648a30106022a4ccefa20c8e0b6f7d,05 Feb 2022 18:06:29 GMT ,https://bscscan.com/token/0xfee4d97833648a30106022a4ccefa20c8e0b6f7d,https://tokensniffer.com/contract/0xfee4d97833648a30106022a4ccefa20c8e0b6f7d,https://tokensniffer.com/token/zadas2gihqfv00kesvff9e0xf6xkxndn9sbbdiazi4g9nxbvaxjc4flpkzq2?h=5859,0.0000000000000156054,2000000,0,https://poocoin.app/tokens/0xfee4d97833648a30106022a4ccefa20c8e0b6f7d
Sweetama,SWEETAMA,BSC,0xf2a81bf510f7fe3e80c41e15eade7294fc3d727a,05 Feb 2022 18:20:05 GMT ,https://bscscan.com/token/0xf2a81bf510f7fe3e80c41e15eade7294fc3d727a,https://tokensniffer.com/contract/0xf2a81bf510f7fe3e80c41e15eade7294fc3d727a,https://tokensniffer.com/token/zpn9v6jez186xzu83pqzdaf043agcvx4bsc6ioa61oa92aqn3hpszb02qnq9?h=5423,0.00000000000660905,100000000,0,https://poocoin.app/tokens/0xf2a81bf510f7fe3e80c41e15eade7294fc3d727a
KingBoxer,KIBO,BSC,0x9ec6ff81c3a71bbed15c0b306edf51e7b5e454df,05 Feb 2022 18:12:59 GMT ,https://bscscan.com/token/0x9ec6ff81c3a71bbed15c0b306edf51e7b5e454df,https://tokensniffer.com/contract/0x9ec6ff81c3a71bbed15c0b306edf51e7b5e454df,https://tokensniffer.com/token/hfalbukzpzv56gb0lm4ol9q6fj4ja2c561dlbxj0xkap2iz16aqj1as41s2z?h=5404,0.000,1000000000,0,https://poocoin.app/tokens/0x9ec6ff81c3a71bbed15c0b306edf51e7b5e454df
Ever DogeKing,EDK,BSC,0x9b04972e1f45c05c3c51ec5c7642618f9a39e8e5,05 Feb 2022 18:02:29 GMT ,https://bscscan.com/token/0x9b04972e1f45c05c3c51ec5c7642618f9a39e8e5,https://tokensniffer.com/contract/0x9b04972e1f45c05c3c51ec5c7642618f9a39e8e5,https://tokensniffer.com/token/4hmjdxshqglnfa6zps1bx14b0pb164ab1bqksnc8fk6vf4zh5390havodda1?h=5413,0.000,1000000000000000,0,https://poocoin.app/tokens/0x9b04972e1f45c05c3c51ec5c7642618f9a39e8e5
Grim and Evil, GREV  ,BSC,0xa86775902383b59276639e2cc3efc93fa861e40f,05 Feb 2022 17:40:32 GMT ,https://bscscan.com/token/0xa86775902383b59276639e2cc3efc93fa861e40f,https://tokensniffer.com/contract/0xa86775902383b59276639e2cc3efc93fa861e40f,https://tokensniffer.com/token/59vkqq1hexn03lv0j1hognqokk0gmha3nbbmgg0azbh40z98vmk6a5fs4xuz?h=5542,0.0000000000000471933,50000000000000000000000000000000000000001000000,"2,359,667,291,035,885,908,951,026,230,000,000",https://poocoin.app/tokens/0xa86775902383b59276639e2cc3efc93fa861e40f
BabyWeb3land,$BWEB,BSC,0xc0e4059703c63341885e9e26ff55d8d95137b7c8,05 Feb 2022 16:38:19 GMT ,https://bscscan.com/token/0xc0e4059703c63341885e9e26ff55d8d95137b7c8,https://tokensniffer.com/contract/0xc0e4059703c63341885e9e26ff55d8d95137b7c8,https://tokensniffer.com/token/bclxasx51hqfg5mxg05bk0o0gs6vv41adhankzz112vdcf2hu160qjcqimbv?h=5497,0.00000000000000331216,100100000000000,0,https://poocoin.app/tokens/0xc0e4059703c63341885e9e26ff55d8d95137b7c8
FlokiQueen,FLOKIQUEEN,BSC,0x1e8d0820ca0098ff015904f5d2f5e06928f5bcb1,05 Feb 2022 16:03:37 GMT ,https://bscscan.com/token/0x1e8d0820ca0098ff015904f5d2f5e06928f5bcb1,https://tokensniffer.com/contract/0x1e8d0820ca0098ff015904f5d2f5e06928f5bcb1,https://tokensniffer.com/token/86a3pv42xvnxb9xxohpvzzfx55p61hxdsz12nz1iaxl4kl5hnvzp1jfbp8j6?h=5625,0.000000458282,10000000000,"2,291",https://poocoin.app/tokens/0x1e8d0820ca0098ff015904f5d2f5e06928f5bcb1
WagmiX1000,WAGMIX1000,BSC,0x79dfe30d9156c18d81bd5260a4f0974ae3326b92,05 Feb 2022 17:18:38 GMT ,https://bscscan.com/token/0x79dfe30d9156c18d81bd5260a4f0974ae3326b92,https://tokensniffer.com/contract/0x79dfe30d9156c18d81bd5260a4f0974ae3326b92,https://tokensniffer.com/token/qh248za0px52hf61kbm6v8c82opv6j21onkxm9sz4fxh3p4qs9a800ndkjhn?h=5248,0.000,1000000001000000000,0,https://poocoin.app/tokens/0x79dfe30d9156c18d81bd5260a4f0974ae3326b92
LUNAPAD,LUNAPAD,BSC,0x8126252e6df04d36a1bf6c89bb62b25c1ae1ed10,05 Feb 2022 17:55:44 GMT ,https://bscscan.com/token/0x8126252e6df04d36a1bf6c89bb62b25c1ae1ed10,https://tokensniffer.com/contract/0x8126252e6df04d36a1bf6c89bb62b25c1ae1ed10,https://tokensniffer.com/token/3v6nk8mn1n5ack32zxsg2o0k96jzgc5k5bvhjjknjn1eb693fpae6a44m26x?h=5236,0.0000000000000000289453,11111111111111111111114111111,"321,614,682,897",https://poocoin.app/tokens/0x8126252e6df04d36a1bf6c89bb62b25c1ae1ed10
DragonKing,DRAGONKING,BSC,0x72d1e2a4b58e47f422e086c5051c515bd87a8510,05 Feb 2022 17:40:08 GMT ,https://bscscan.com/token/0x72d1e2a4b58e47f422e086c5051c515bd87a8510,https://tokensniffer.com/contract/0x72d1e2a4b58e47f422e086c5051c515bd87a8510,https://tokensniffer.com/token/qn26aun9sjl8p31vgasqzsnnaxe83vkbu1x16pdb8u161jou2evq9v1c6mfx?h=5504,0.0000000000759111,100000000,0,https://poocoin.app/tokens/0x72d1e2a4b58e47f422e086c5051c515bd87a8510
HUSKY NET,HUSKY,AVAX,0x2a5ad15778c7406b565a81c3ce9f1246258c212e,05 Feb 2022 16:40:06 GMT ,https://bscscan.com/token/0x2a5ad15778c7406b565a81c3ce9f1246258c212e,https://tokensniffer.com/contract/0x2a5ad15778c7406b565a81c3ce9f1246258c212e,https://tokensniffer.com/token/nmfdp4m93189261qq4vbqsxkj1uk19fv6b0bah4zlf6nsidokn1vl8bn46na?h=5318,,,,
KiillBabyInu,KIILLBABYINU,BSC,0x6bc96f240b465c5c307ab202d1ea015d4c92015d,05 Feb 2022 16:58:59 GMT ,https://bscscan.com/token/0x6bc96f240b465c5c307ab202d1ea015d4c92015d,https://tokensniffer.com/contract/0x6bc96f240b465c5c307ab202d1ea015d4c92015d,https://tokensniffer.com/token/kj4bhkznsxjiskl1b1b04ex4q9pecjnodx3n2dpe6a93x612sbhpniddx612?h=5451,0.000000000000432903,100000000,0,https://poocoin.app/tokens/0x6bc96f240b465c5c307ab202d1ea015d4c92015d
DragonKing,DRAGONKING,BSC,0x14a41368b883289570ad5bc4bf32542d3a9717cd,05 Feb 2022 15:46:46 GMT ,https://bscscan.com/token/0x14a41368b883289570ad5bc4bf32542d3a9717cd,https://tokensniffer.com/contract/0x14a41368b883289570ad5bc4bf32542d3a9717cd,https://tokensniffer.com/token/6is9su680m3kv8jvv0nvh1e4q3x392l1jbsjzm4ce0n1li5snc209hq6qbo2?h=5188,0.0000000127250,1000000000,6,https://poocoin.app/tokens/0x14a41368b883289570ad5bc4bf32542d3a9717cd
DogeFanToken,DFT,BSC,0xa6c9c20af306883ab7e56e9331a25f35eca67025,05 Feb 2022 17:33:35 GMT ,https://bscscan.com/token/0xa6c9c20af306883ab7e56e9331a25f35eca67025,https://tokensniffer.com/contract/0xa6c9c20af306883ab7e56e9331a25f35eca67025,https://tokensniffer.com/token/39fkbhbn3dx9z0fxkmvv09jqa1eugfkah440cue06g9n1z01ab9kuq8fxne1?h=5336,0.0000000000000000413504,1000000000,0,https://poocoin.app/tokens/0xa6c9c20af306883ab7e56e9331a25f35eca67025
TOMKINO,TOMKINO,BSC,0x5beb4fce4b9a1eade5e25cbf7e978e95427e329a,05 Feb 2022 17:33:14 GMT ,https://bscscan.com/token/0x5beb4fce4b9a1eade5e25cbf7e978e95427e329a,https://tokensniffer.com/contract/0x5beb4fce4b9a1eade5e25cbf7e978e95427e329a,https://tokensniffer.com/token/1jajszbae3smijlh96a92a1lgdanu1bjz833qahqvlpca8edh1dsnmqa0nh9?h=5552,0.0000000000211635,1000000000000000,"21,163",https://poocoin.app/tokens/0x5beb4fce4b9a1eade5e25cbf7e978e95427e329a
Pi Network,PI,BSC,0x26802f6c3e24328e4f5be7097123bf8b61699959,05 Feb 2022 09:06:05 GMT ,https://bscscan.com/token/0x26802f6c3e24328e4f5be7097123bf8b61699959,https://tokensniffer.com/contract/0x26802f6c3e24328e4f5be7097123bf8b61699959,https://tokensniffer.com/token/nfukvx5onlzkbl0a8ns0nv5asz1jaqxhq6cdn0ijoz8ivjk4o6k8hhddmh1h?h=5783,0.000172275,100000000,"17,227",https://poocoin.app/tokens/0x26802f6c3e24328e4f5be7097123bf8b61699959
BabyVerseToken,BVT,BSC,0x99982c5227700b30afd9ea62d0988a71b14b4801,05 Feb 2022 15:34:07 GMT ,https://bscscan.com/token/0x99982c5227700b30afd9ea62d0988a71b14b4801,https://tokensniffer.com/contract/0x99982c5227700b30afd9ea62d0988a71b14b4801,https://tokensniffer.com/token/hmghdhvnmb1nnlfqqoxoxj0dx9z2h4a9lkn8m2xhvdvu9q65j6sojfsvxlu6?h=5859,0.0000000000000000413611,1000000000,0,https://poocoin.app/tokens/0x99982c5227700b30afd9ea62d0988a71b14b4801
DragonKing,DRAGONKING,BSC,0xf5b7903bb97f4bf19a4902a9f85092ad53f6e09f,05 Feb 2022 17:25:35 GMT ,https://bscscan.com/token/0xf5b7903bb97f4bf19a4902a9f85092ad53f6e09f,https://tokensniffer.com/contract/0xf5b7903bb97f4bf19a4902a9f85092ad53f6e09f,https://tokensniffer.com/token/z18ejqhxi0jj3hqgizsjz6giufoh94shmixn9hzve1xh3n89210zki3axh4z?h=5621,0.0000546441,100000000,"5,464",https://poocoin.app/tokens/0xf5b7903bb97f4bf19a4902a9f85092ad53f6e09f
DogDiamond,DOGDIAMOND,BSC,0x88305b3565be82c3ee8e0fb9d7c72d563f9a9902,05 Feb 2022 14:27:43 GMT ,https://bscscan.com/token/0x88305b3565be82c3ee8e0fb9d7c72d563f9a9902,https://tokensniffer.com/contract/0x88305b3565be82c3ee8e0fb9d7c72d563f9a9902,https://tokensniffer.com/token/vv0xd4g51j031lk1joavnigb0uaoa4vgaxzj4hd24qbqn21k0zh9ouh3hdxn?h=5461,0.000000258739,100000000000,"12,937",https://poocoin.app/tokens/0x88305b3565be82c3ee8e0fb9d7c72d563f9a9902
SharkKing,SHARKKING,BSC,0xd3027399983a1ef11d339c94e6301b0e8222aefe,05 Feb 2022 17:00:20 GMT ,https://bscscan.com/token/0xd3027399983a1ef11d339c94e6301b0e8222aefe,https://tokensniffer.com/contract/0xd3027399983a1ef11d339c94e6301b0e8222aefe,https://tokensniffer.com/token/o2g0xnq0hhpd8hv093o6az662d00hcgbehisak40x6pju83xavnmnn9azcfa?h=5392,0.00000000000661786,100000000,0,https://poocoin.app/tokens/0xd3027399983a1ef11d339c94e6301b0e8222aefe
ShibaArt,SHIBAART,BSC,0x3429057041aa0ff7e132afc3664be6c41ae6f6df,05 Feb 2022 17:09:26 GMT ,https://bscscan.com/token/0x3429057041aa0ff7e132afc3664be6c41ae6f6df,https://tokensniffer.com/contract/0x3429057041aa0ff7e132afc3664be6c41ae6f6df,https://tokensniffer.com/token/03f8lsnhex1oq5exs6i99dxzzqgfa60n9zgbp0kksjlamkbs6gc9ak3zkd2z?h=5619,0.00000000000000000588000,10000000000,0,https://poocoin.app/tokens/0x3429057041aa0ff7e132afc3664be6c41ae6f6df
TIGER KINGDOGE,TIKI,BSC,0xab66ade16dacb74639dbdecc3a2c2b1978990d8b,06 Feb 2022 07:27:50 GMT ,https://bscscan.com/token/0xab66ade16dacb74639dbdecc3a2c2b1978990d8b,https://tokensniffer.com/contract/0xab66ade16dacb74639dbdecc3a2c2b1978990d8b,https://tokensniffer.com/token/9jkk92ad6k249bjqsk0h2j2apbbo09nb3dfnjpcg56hqvmhmhixdo28vmd8j?h=5409,0.00000383348,10000000000,"15,334",https://poocoin.app/tokens/0xab66ade16dacb74639dbdecc3a2c2b1978990d8b
ChainETH,CHAINETH,BSC,0xbd85eab36a44bb21210ae622d6c26a6d433339a3,06 Feb 2022 07:26:17 GMT ,https://bscscan.com/token/0xbd85eab36a44bb21210ae622d6c26a6d433339a3,https://tokensniffer.com/contract/0xbd85eab36a44bb21210ae622d6c26a6d433339a3,https://tokensniffer.com/token/mj2v18a9j0mkl3pol95sfpsj3jfdn6f8un6x9aiiknn2kbnk9k2s00050h90?h=5190,0.0000000294504,100000069000000000,"2,709,439,592",https://poocoin.app/tokens/0xbd85eab36a44bb21210ae622d6c26a6d433339a3
